"longitude","latitude","station_name"
"970535",-103.7403,30.9844,"BALMORHEA"
"970540",-81.1833,41.5833,"CHARDON"
"970545",-79.6817,37.5247,"BUCHANAN"
"970552",-80.9139,36.6633,"GALAX RADIO WBRF"
"970553",-78.2203,42.6856,"WARSAW 6 SW"
"970557",-96.9772,35.505,"MEEKER 5 W"
"970560",-108.3492,35.0381,"EL MORRO NATL MON"
"970565",-81.2956,41.7525,"PAINESVILLE 4 NW"
"970567",-83.6111,40.8128,"BUCYRUS"
"970570",-106.9769,38.8739,"CRESTED BUTTE"
"970571",-79.1186,40.5972,"INDIANA 3 SE"
"970579",-94.85,42.065,"CARROLL"
"970596",-95.5808,36.3225,"CLAREMORE 2 ENE"
"970608",-105.4481,35.8917,"GASCON"
"970624",-79.4361,41.1922,"CLARION 3 SW"
"970630",-82.2156,39.7333,"NEW LEXINGTON 2 NW"
"970632",-83.7261,34.6997,"HELEN"
"970643",-81.0133,41.3072,"HIRAM"
"970652",-71.5011,43.1953,"CONCORD MUNI AP"
"970673",-96.1861,37.1317,"SEDAN"
"970683",-107.6492,33.3497,"WINSTON"
"970696",-79.6931,41.63,"TITUSVILLE WTR WKS"
"970699",-81.7908,40.3708,"COSHOCTON AG RSCH STN"
"970715",-103.2017,31.78,"WINKLER CO AP"
"970722",-67.7928,46.1236,"HOULTON INTL AP"
"970735",-77.2808,42.8453,"CANANDAIGUA 3 S"
"970736",-88.4781,30.3961,"PASCAGOULA 3 NE"
"970739",-81.5378,35.915,"LENOIR"
"970753",-78.4678,38.8969,"WOODSTOCK 2 NE"
"970754",-85.4336,32.9069,"LAFAYETTE 2W"
"970797",-82.1769,35.8297,"CELO 2 S"
"970800",-84.7475,33.9881,"DALLAS 7 NE"
"970809",-91.4594,45.8003,"COUDERAY 7 W"
"970832",-72.8083,44.9094,"ENOSBURG FALLS"
"970855",-98.1189,29.7192,"NEW BRAUNFELS"
"970861",-118.5692,40.0681,"LOVELOCK DERBY FLD"
"970871",-92.7147,35.9914,"GILBERT"
"970892",-117.1739,38.7839,"SMOKEY VALLEY - CARVERS"
"970934",-97.8097,26.4819,"RAYMONDVILLE"
"970941",-93.6369,35.3028,"SUBIACO"
"970950",-80.2222,36.1336,"WINSTON SALEM RYNLDS AP"
"970955",-80.1825,42.08,"ERIE INTL AP"
"971014",-99.1128,36.7647,"FREEDOM"
"971021",-87.2019,35.5572,"MT PLEASANT 1N"
"971058",-78.7369,42.9486,"BUFFALO"
"971061",-92.3478,30.2408,"CROWLEY 2 NE"
"971074",-82.6167,40.7667,"MANSFIELD 5 W"
"971086",-98.7353,29.7986,"BOERNE"
"971090",-96.1817,29.2353,"PIERCE 1 E"
"971117",-117.8081,40.9017,"WINNEMUCCA MUNI AP"
"971134",-102.9153,30.9072,"FT STOCKTON"
"971136",-94.3481,34.0464,"DEQUEEN"
"971160",-87.0864,35.6381,"COLUMBIA 3 WNW"
"971162",-80.4822,35.6836,"SALISBURY"
"971168",-115.493,40.2022,"RUBY LAKE NWR"
"971202",-92.2097,46.8369,"DULUTH"
"971205",-78.8583,35.0583,"FAYETTEVILLE PWC"
"971207",-92.7578,46.4378,"MOOSE LAKE 1 SSE"
"971215",-102.465,45.5286,"BISON"
"971216",-83.4894,34.2625,"COMMERCE 4 NNW"
"971226",-84.2175,30.8697,"CAIRO 1SW"
"971241",-68.0089,46.6539,"PRESQUE ISLE"
"971251",-151.5089,66.9161,"BETTLES AP"
"971259",-97.1689,30.0067,"SMITHVILLE"
"971275",-95.0161,47.8769,"RED LAKE INDIAN AGCY"
"971278",-106.7403,32.6161,"JORNADA EXP RANGE"
"971279",-74.3539,40.7436,"CANOE BROOK"
"971308",-80.1994,35.3992,"ALBEMARLE"
"971309",-83.2058,32.2003,"EASTMAN 1 W"
"971311",-99.7456,33.1578,"HASKELL"
"971313",-106.2606,34.5208,"MOUNTAINAIR"
"971314",-78.1692,43.0303,"BATAVIA"
"971337",-86.21,44.6481,"FRANKFORT 2NE"
"971341",-101.9456,32.7228,"LAMESA 1 SSE"
"971346",-97.8472,33.5511,"BOWIE"
"971350",-141.9292,62.9614,"NORTHWAY AP"
"971357",-82.7358,35.2283,"BREVARD"
"971359",-72.7158,40.9619,"RIVERHEAD RSCH FM"
"971366",-82.4194,42.975,"PORT HURON"
"971367",-83.7747,40.3533,"BELLEFONTAINE"
"971369",-86.2367,43.1711,"MUSKEGON CO AP"
"971370",-111.4533,34.3222,"NATURAL BRG"
"971390",-156.7814,71.2833,"BARROW POST ROGERS AP"
"971395",-97.77,32.7483,"WEATHERFORD"
"971424",-87.055,31.0583,"BREWTON 3 SSE"
"971425",-107.6211,34.075,"AUGUSTINE 2E"
"971426",-95.6039,31.7831,"PALESTINE 2 NE"
"971433",-98.2319,32.2314,"STEPHENVILLE"
"971439",-86.3431,33.285,"CHILDERSBURG WTR PL"
"971449",-98.9017,32.75,"BRECKENRIDGE"
"971453",-70.1983,45.2219,"LONG FALLS DAM"
"971461",-89.6256,44.9258,"WAUSAU DWTN AP"
"971467",-114.9911,39.2764,"RUTH"
"971468",-122.6078,38.2578,"PETALUMA AIRPORT"
"971473",-85.3967,44.2656,"CADILLAC"
"971474",-121.2506,44.7275,"PELTON DAM"
"971486",-101.2061,30.7169,"OZONA"
"971490",-76.4525,38.3197,"SOLOMONS"
"971494",-95.2481,48.2325,"THORHULT"
"971504",-100.6503,30.5831,"SONORA"
"971523",-83.7494,42.9667,"FLINT BISHOP INTL AP"
"971535",-91.07,45.8833,"WINTER"
"971543",-108.7281,32.7047,"REDROCK 1 NNE"
"971549",-106.1758,32.7822,"WHITE SANDS NATL MON"
"971560",-102.3917,30.1414,"SANDERSON"
"971573",-104.2225,32.3478,"CARLSBAD"
"971576",-121.7894,43.2292,"CHEMULT"
"971592",-82.8183,42.6083,"MT CLEMENS ANG BASE"
"971593",-107.8992,35.1664,"GRANTS MILAN MUNI AP"
"971595",-85.205,44.3089,"LAKE CITY EXP FARM"
"971596",-84.0797,43.5331,"SAGINAW MBS INTL AP"
"971597",-91.4886,45.0956,"BLOOMER"
"971599",-83.2556,42.6389,"PONTIAC WWTP"
"971603",-82.9939,43.8081,"BAD AXE"
"971617",-108.3247,31.9175,"HACHITA"
"971624",-86.4239,43.6747,"HART 3 WSW"
"971628",-118.3581,37.3711,"BISHOP AP"
"971630",-124.2147,41.7958,"CRESCENT CITY 3 NNW"
"971642",-87.7861,42.7022,"RACINE"
"971643",-84.5542,43.0114,"SAINT JOHNS"
"971644",-83.2378,42.3194,"DEARBORN"
"971652",-109.6061,31.4583,"DOUGLAS BISBEE INL AP"
"971656",-69.2417,44.9197,"CORINNA"
"971663",-83.7108,42.2947,"ANN ARBOR U OF MICH"
"971665",-152.735,62.0911,"PUNTILLA"
"971667",-98.4286,30.1061,"BLANCO"
"971678",-87.5483,46.5311,"MARQUETTE"
"971684",-102.6597,32.7131,"SEMINOLE"
"971685",-99.8045,30.4453,"JUNCTION 4SSW"
"971706",-85.0778,42.9531,"IONIA 2SSW"
"971710",-84.3847,41.2783,"DEFIANCE"
"971715",-87.6522,44.0869,"MANITOWOC"
"971720",-84.5789,42.7803,"LANSING CAPITAL CITY AP"
"971743",-83.9614,40.9461,"PANDORA"
"971747",-112.3278,38.9664,"FILLMORE"
"971753",-114.2272,33.665,"QUARTZSITE"
"971757",-116.8917,40.6117,"BATTLE MOUNTAIN 4SE"
"971758",-121.7242,42.1469,"KLAMATH FALLS INTL AP"
"971768",-114.1708,34.2903,"PARKER RSVR"
"971772",-67.1378,18.1875,"MAYAGUEZ CITY"
"971775",-112.0944,40.2703,"FAIRFIELD"
"971777",-116.7858,34.8536,"BARSTOW DAGGETT AP"
"971781",-113.8858,39.6308,"PARTOUN"
"971785",-157.9294,21.3239,"HONOLULU INTL AP"
"971791",-67.1294,18.4981,"BORINQUEN AP"
"971793",-114.0358,40.7206,"WENDOVER AP AWOS"
"971794",-120.9447,43.2644,"THE POPLARS"
"971799",-120.5403,42.6922,"PAISLEY"
"971812",-120.9389,44.5175,"GRIZZLY"
"971818",-113.1739,34.5972,"BAGDAD"
"971819",-120.7897,42.9592,"SUMMER LAKE 1 S"
"971822",-118.3047,40.4661,"RYE PATCH DAM"
"971824",-108.8389,35.0706,"ZUNI"
"971830",-112.2975,40.5278,"TOOELE"
"971831",-111.7869,40.6242,"COTTONWOOD WEIR"
"971836",-116.3783,43.2436,"SWAN FALLS P H"
"971843",-114.7142,33.6186,"BLYTHE AP"
"971848",-115.6289,33.7044,"HAYFIELD PUMPING PLT"
"971855",-64.9667,18.3331,"CHARLOTTE AMALIE AP"
"971864",-110.0617,40.1942,"MYTON"
"971876",-113.6136,34.7061,"WIKIEUP"
"971892",-109.8589,34.1142,"MC NARY 2N"
"971932",-121.285,44.0569,"BEND"
"971933",-106.0925,32.3789,"OROGRANDE"
"971987",-67.0525,18.4653,"ISABELA SUBSTN"
"972008",-66.0164,18.3283,"TRUJILLO ALTO 2 SSW"
"972013",-85.1322,45.1519,"EAST JORDAN"
"972018",-88.4889,47.1686,"HANCOCK HOUGHTON CO AP"
"972042",-119.6844,34.4167,"SANTA BARBARA"
"972058",-67.0722,18.0331,"LAJAS SUBSTN"
"972064",-66.4661,18.4308,"MANATI 2 E"
"972075",-82.8186,29.4083,"USHER TWR"
"972078",-116.0481,44.5228,"CASCADE 1 NW"
"972131",-90.1892,46.4656,"IRONWOOD"
"972137",-83.6686,41.0136,"FINDLAY AP"
"972143",-90.4506,45.9336,"PARK FALLS DNR HQ"
"972145",-84.9767,45.3725,"PETOSKEY"
"972153",-81.0844,38.91,"GRANTSVILLE 1ESE"
"972154",-78.1664,43.2722,"ALBION 2 NE"
"972172",-87.3356,44.8797,"STURGEON BAY EXP FARM"
"972174",-87.505,44.4628,"KEWAUNEE"
"972179",-89.6617,45.1786,"MERRILL"
"972192",-76.4933,43.4622,"OSWEGO EAST"
"972196",-94.6833,43.1025,"EMMETSBURG"
"972205",-87.955,44.8919,"OCONTO 4 W"
"972210",-86.2939,44.2114,"MANISTEE 3SE"
"972212",-88.7364,43.1742,"WATERTOWN"
"972220",-96.2869,46.4808,"ROTHSAY"
"972224",-116.9311,44.0764,"PAYETTE"
"972240",-89.3861,42.6181,"BRODHEAD"
"972243",-89.7322,45.8864,"MINOCQUA"
"972247",-85.5825,44.7408,"TRAVERSE CITY CHERRY CPTL AP"
"972255",-93.4975,47.2436,"GRAND RPDS FOREST LAB"
"972256",-111.2769,43.8564,"TETONIA EXP STN"
"972265",-76.1039,43.1111,"SYRACUSE HANCOCK INTL AP"
"972267",-77.6767,43.1167,"ROCHESTER GTR INTL AP"
"972269",-83.7217,44.4633,"HALE LOUD DAM"
"972287",-84.0233,44.42,"LUPTON 1S"
"972291",-88.1469,44.0328,"CHILTON"
"972300",-97.3269,45.4247,"WAUBAY NWR"
"972302",-76.0217,43.9922,"WATERTOWN INTL AP"
"972313",-88.1222,43.2389,"GERMANTOWN"
"972314",-87.9714,43.73,"PLYMOUTH"
"972315",-88.5581,44.0206,"OSHKOSH"
"972325",-82.8872,38.7569,"PORTSMOUTH-SCIOTOVILLE"
"972331",-88.7483,44.6228,"CLINTONVILLE"
"972344",-90.6417,46.3689,"MELLEN 4 NE"
"972351",-92.6464,45.4117,"ST CROIX FALLS"
"972356",-96.1172,46.2919,"FERGUS FALLS"
"972363",-87.5206,36.8492,"HOPKINSVILLE"
"972369",-74.8686,43.0603,"LITTLE FALLS CITY RES"
"972376",-75.1097,44.5772,"CANTON 4 SE"
"972384",-80.8106,41.2019,"WARREN 3 S"
"972385",-82.1836,38.6844,"HOGSETT R.C. BYRD DAM"
"972400",-89.5856,44.5114,"STEVENS POINT"
"972427",-96.3972,30.1592,"BRENHAM"
"972447",-88.4378,44.2769,"APPLETON"
"972465",-88.0842,45.7858,"IRON MT KINGSFORD WWTP"
"972473",-84.9305,40.6683,"BERNE WWTP"
"972475",-88.5036,43.1003,"OCONOMOWOC"
"972490",-93.5742,41.7183,"ANKENY"
"972498",-89.5358,44.1186,"HANCOCK EXP FARM"
"972507",-86.4175,43.4614,"MONTAGUE 4 NW"
"972518",-90.4372,46.4858,"SAXON 1WSW"
"972528",-86.1056,43.5908,"HESPERIA 4 WNW"
"972535",-93.2536,42.5189,"IOWA FALLS"
"972536",-88.0294,43.0719,"MILWAUKEE MT MARY CLG"
"972556",-85.2892,40.4356,"HARTFORD CITY 4 ESE"
"972568",-88.2492,43.0064,"WAUKESHA"
"972573",-85.2667,42.3667,"BATTLE CREEK 5NW"
"972576",-83.6622,41.0461,"FINDLAY WPCC"
"972602",-89.4508,45.5986,"RHINELANDER"
"972607",-88.6275,46.0556,"STAMBAUGH 2SSE"
"972623",-94.6614,42.7292,"POCAHONTAS"
"972626",-83.1333,40.6167,"MARION 2 N"
"972627",-74.8458,44.9358,"MASSENA INTL AP"
"972633",-86.5867,41.0267,"WINAMAC 2SSE"
"972635",-90.5545,44.98,"OWEN 2N"
"972638",-84.1453,41.5183,"WAUSEON WTP"
"972648",-73.2106,43.9572,"CORNWALL"
"972666",-118.7167,39.4167,"FALLON NAAS"
"972705",-90.3017,44.5447,"PRENTICE #2"
"972733",-89.3169,43.7806,"MONTELLO"
"972744",-93.7994,48.1969,"BIG FALLS"
"972746",-88.7594,45.5119,"LAONA 6 SW"
"972747",-75.4817,43.7975,"LOWVILLE"
"972795",-86.0678,39.7164,"INDIANAPOLIS SE SIDE"
"972796",-75.1653,41.4764,"HAWLEY 1 E"
"972798",-65.9922,18.2583,"GURABO SUBSTN"
"972799",-83.3669,40.2411,"MARYSVILLE"
"972834",-118.7811,39.4572,"FALLON EXP STN"
"972848",-95.6603,43.1792,"SANBORN"
"972868",-92.6936,37.685,"LEBANON 2W"
"972875",-98.5331,41.5461,"GREELEY"
"972879",-78.1167,39.1833,"WINCHESTER 7 SE"
"972890",-84.6336,39.7347,"EATON"
"972898",-81.3358,37.0925,"BURKES GARDEN"
"972915",-89.8772,46.1222,"REST LAKE"
"972918",-96.3472,36.6692,"PAWHUSKA"
"972951",-80.3522,39.2683,"CLARKSBURG 1"
"973045",-81.9947,37.8717,"LOGAN"
"973101",-84.8275,36.8667,"MONTICELLO 3 NE"
"973177",-80.7842,37.0556,"PULASKI 2 E"
"973222",-122.3058,39.5231,"WILLOWS 6 W"
"973267",-87.7853,30.8839,"BAY MINETTE"
"973272",-81.4286,36.4161,"JEFFERSON 2 E"
"973310",-81.5325,35.3253,"SHELBY 2 NNE"
"973312",-115.9694,44.1011,"GARDEN VALLEY"
"973348",-118.3481,34.1867,"BURBANK VLY PUMP PLT"
"973362",-89.7697,30.265,"SLIDELL"
"973386",-120.2014,47.3978,"WENATCHEE PANGBORN AP"
"973400",-81.5356,37.5742,"PINEVILLE"
"973431",-122.6886,44.1014,"LEABURG 1 SW"
"973437",-121.7561,47.4144,"CEDAR LAKE"
"973444",-79.8378,35.7044,"ASHEBORO 2 W"
"973451",-114.7733,39.4136,"MCGILL"
"973452",-109.8014,48.4983,"FT ASSINNIBOINE"
"973455",-108.7689,31.9381,"ANIMAS 3ESE"
"973490",-86.6522,32.8203,"CLANTON"
"973497",-118.4089,45.9428,"MILTON FREEWATER"
"973516",-131.7117,55.3567,"KETCHIKAN INTL AP"
"973521",-81.6236,34.2978,"NEWBERRY"
"973524",-109.6808,32.815,"SAFFORD AGRICULTRL CTR"
"973536",-78.0078,33.9947,"SOUTHPORT 5 N"
"973543",-107.9556,47.8417,"MALTA 35 S"
"973558",-119.7758,38.9547,"MINDEN"
"973563",-122.1164,44.1792,"MCKENZIE BRG RS"
"973572",-89.1214,30.8714,"WIGGINS"
"973578",-118.4247,45.5114,"MEACHAM"
"973583",-119.9411,39.0753,"GLENBROOK"
"973619",-106.8908,33.8044,"BOSQUE DEL APACHE"
"973635",-121.9944,47.8453,"MONROE"
"973642",-122.9631,43.7822,"DORENA"
"973646",-119.0264,36.3817,"LEMON COVE"
"973648",-82.3125,28.8028,"INVERNESS 3 SE"
"973649",-83.4681,32.2842,"HAWKINSVILLE"
"973653",-110.3022,48.5653,"GILDFORD"
"973682",-111.5436,31.4831,"SASABE"
"973688",-118.4139,34.005,"CULVER CITY"
"973709",-117.8086,44.8428,"BAKER CITY MUNI AP"
"973712",-123.2206,44.1278,"EUGENE MAHLON SWEET AP"
"973729",-122.6914,48.2072,"COUPEVILLE 1 S"
"973742",-121.7525,37.9833,"ANTIOCH PUMPING PLANT #3"
"973745",-97.375,31.8611,"WHITNEY DAM"
"973751",-111.8381,34.6106,"MONTEZUMA CASTLE NM"
"973772",-111.5367,32.9947,"CASA GRANDE NM"
"973775",-111.1508,33.6731,"ROOSEVELT 1 WNW"
"973781",-112.4322,34.5706,"PRESCOTT"
"973787",-155.8747,19.2706,"OPIHIHALE NO 2 24.1"
"973817",-74.4383,44.2308,"TUPPER LAKE SUNMOUNT"
"973825",-123.8825,46.1569,"ASTORIA RGNL AP"
"973849",-119.5128,37.0919,"AUBERRY 2 NW"
"973853",-118.8786,46.2447,"ICE HARBOR DAM"
"973857",-118.9631,36.7394,"GRANT GROVE"
"973871",-112.3617,33.9825,"CASTLE HOT SPRINGS"
"973877",-121.2258,37.8892,"STOCKTON METRO AP"
"973891",-66.9919,44.9067,"EASTPORT"
"973892",-124.3539,47.9558,"FORKS 1 E"
"973893",-122.195,47.9753,"EVERETT"
"973903",-97.2833,27.6833,"CORPUS CHRISTI NAS"
"973923",-118.0711,34.2308,"MT WILSON CBS"
"973940",-116.84,33.3781,"PALOMAR MTN OBSVTRY"
"973941",-119.2636,45.8289,"HERMISTON 1 SE"
"973951",-113.6667,37.3522,"VEYO PWR HOUSE"
"973955",-122.4433,43.7428,"OAKRIDGE FISH HATCHERY"
"973965",-112.9814,37.2092,"ZION NP"
"973981",-112.6389,37.2722,"ORDERVILLE"
"973994",-107.8408,36.3339,"OTIS"
"973999",-117.6525,35.3692,"RANDSBURG"
"974006",-122.76,43.9144,"LOOKOUT POINT DAM"
"974017",-119.6483,47.9967,"CHIEF JOSEPH DAM"
"974018",-110.9681,31.4553,"NOGALES 6 N"
"974023",-112.8003,31.9556,"ORGAN PIPE CACTUS NM"
"974030",-114.0242,33.9431,"BOUSE"
"974053",-114.6189,34.7675,"NEEDLES AP"
"974059",-110.6964,44.9767,"YELLOWSTONE PK MAMMOTH"
"974081",-116.7967,47.6822,"COEUR D'ALENE"
"974085",-113.9653,33.2742,"KOFA MINE"
"974132",-109.4453,42.1867,"FARSON 5N"
"974133",-114.45,37.9344,"PIOCHE"
"974178",-112.4386,37.8156,"PANGUITCH"
"974193",-119.6331,37.5072,"SO ENTR YOSEMITE NP"
"974195",-117.3908,35.7636,"TRONA"
"974197",-114.1344,34.8775,"YUCCA 1 NNE"
"974214",-123.8925,45.205,"CLOVERDALE"
"974247",-93.1567,36.2667,"HARRISON BOONE CO AP"
"974259",-159.3405,21.9839,"LIHUE WSO AP 1020.1"
"974291",-115.5617,32.7669,"EL CENTRO 2 SSW"
"974300",-114.9217,35.4661,"SEARCHLIGHT"
"974331",-64.8056,17.7028,"CHRISTIANSTED AP"
"974382",-94.36,36.8639,"NEOSHO"
"974394",-96.7758,35.9803,"CUSHING"
"974410",-103.3611,33.2422,"TATUM"
"974487",-104.3836,32.7547,"ARTESIA 6S"
"974504",-121.0008,39.2467,"NEVADA CITY"
"974519",-94.6147,47.3847,"CASS LAKE"
"974533",-115.1633,36.0719,"LAS VEGAS MCCARRAN AP"
"974542",-100.9111,32.71,"SNYDER"
"974552",-100.5847,47.7947,"BUTTE 5SE"
"974555",-95.33,48.8947,"WARROAD"
"974560",-97.0981,47.9217,"GRAND FORKS UNIV NWS"
"974582",-155.2561,19.4297,"HAWAII VOL NP HQ 54"
"974617",-95.975,28.9797,"BAY CITY WTR WKS"
"974629",-98.2511,26.1917,"MCALLEN"
"974637",-78.3864,37.3264,"FARMVILLE 2 N"
"974644",-94.2928,30.0689,"BEAUMONT RSCH CTR"
"974652",-96.2319,29.0567,"DANEVANG 1 W"
"974657",-92.7808,30.0031,"LAKE ARTHUR 10 SW"
"974728",-86.2103,32.5906,"WETUMPKA"
"974805",-112.2492,48.3119,"VALIER"
"975001",-122.8142,44.7892,"STAYTON"
"975049",-93.3211,46.7953,"SANDY LAKE DAM LIBBY"
"975152",-98.6692,46.9258,"JAMESTOWN MUNI AP"
"975180",-122.2355,48.4958,"SEDRO WOOLLEY"
"975197",-97.5714,43.2358,"MENNO"
"975382",-97.0625,45.3036,"SUMMIT 1 W"
"975468",-119.0542,35.4344,"BAKERSFIELD AP"
"975649",-102.8692,46.5414,"NEW ENGLAND"
"975697",-121.9486,44.6125,"MARION FRKS FISH HATCH"
"975784",-95.9269,45.1219,"MILAN 1 NW"
"975806",-122.9136,47.8092,"QUILCENE 2 SW"
"975829",-123.9239,45.0333,"OTIS 2 NE"
"975868",-103.3719,45.785,"LUDLOW 3 SSE"
"975981",-97.4972,28.0353,"SINTON"
"976029",-97.6383,46.6167,"ENDERLIN 2W"
"976055",-97.385,28.6617,"GOLIAD"
"976093",-88.4811,46.6447,"ALBERTA FORD FOR CTR"
"976112",-122.8722,42.3811,"MEDFORD ROGUE VLY AP"
"976119",-96.5553,28.6575,"POINT COMFORT"
"976127",-151.2169,61.9772,"SKWENTNA"
"976215",-112.062,36.2147,"BRIGHT ANGEL RS"
"976258",-89.0008,30.3931,"BILOXI"
"976329",-123.3703,44.0494,"FERN RIDGE-VENETA"
"976339",-98.4,46.1581,"FULLERTON 1 ESE"
"976355",-108.9722,38.6825,"GATEWAY"
"976360",-96.1542,45.3783,"ARTICHOKE LAKE"
"976397",-122.4269,37.7706,"SAN FRANCISCO DWTN"
"976436",-84.4397,45.1703,"VANDERBILT 11ENE"
"976465",-90.7653,46.7781,"MADELINE ISLAND"
"976491",-89.5475,46.5869,"BERGLAND DAM"
"976635",-121.9592,37.2319,"LOS GATOS"
"976829",-93.4019,29.8894,"HACKBERRY 8 SSW"
"976859",-84.4667,42.2667,"JACKSON REYNOLDS FLD"
"976939",-89.1236,31.6756,"LAUREL"
"976946",-97.6728,26.2028,"HARLINGEN"
"977000",-88.7247,42.8508,"WHITEWATER"
"977020",-120.9506,37.6242,"MODESTO CITY CO AP"
"977046",-84.7697,43.5858,"MT PLEASANT UNIV"
"977047",-85.8825,41.5575,"GOSHEN 3SW"
"977058",-116.2406,43.5667,"BOISE AIR TERMINAL"
"977113",-85.8453,40.2872,"ELWOOD"
"977120",-84.5364,40.5694,"CELINA 3 NE"
"977153",-85.2064,40.9706,"FT WAYNE INTL AP"
"977159",-99.7908,29.9167,"PRADE RCH"
"977181",-122.1547,45.4486,"HEADWORKS PORTLAND WTR"
"977262",-122.07,45.1219,"THREE LYNX"
"977272",-162.6333,66.8667,"KOTZEBUE RALPH WEIN AP"
"977324",-87.5906,38.3567,"PRINCETON 1 W"
"977326",-85.3828,42.3833,"GULL LK BIOLOGICAL STN"
"977327",-86.6625,46.4122,"MUNISING"
"977344",-86.7944,38.5528,"SHOALS 8 S"
"977345",-88.7189,44.3589,"NEW LONDON"
"977346",-123.2911,44.9464,"DALLAS 2 NE"
"977349",-85.4822,43.7072,"BIG RAPIDS WTR WKS"
"977369",-87.0422,35.1842,"PULASKI WWTP"
"977399",-84.0158,41.9164,"ADRIAN 2 NNE"
"977402",-99.89,32.7667,"ANSON"
"977419",-87.6225,39.0028,"PALESTINE"
"977443",-67.4044,45.1569,"WOODLAND"
"977494",-119.8961,42.1761,"ADEL"
"977524",-123.1286,39.3619,"POTTER VALLEY P H"
"977525",-83.8611,30.9139,"THOMASVILLE 7 NE"
"977536",-119.5097,37.2328,"NORTH FORK RS"
"977540",-94.7039,34.9417,"WISTER 3S"
"977570",-156.0153,20.7947,"HANA AP 355"
"977584",-103.1872,32.1103,"JAL"
"977609",-123.5317,41.3089,"ORLEANS"
"977621",-83.7492,31.1769,"MOULTRIE 2 ESE"
"977689",-82.1856,30.2717,"GLEN ST MARY 1 W"
"977908",-114.0331,47.875,"BIGFORK 13 S"
"977919",-121.6108,39.8717,"DE SABLA"
"977945",-75.5122,44.3539,"GOUVERNEUR 3 NW"
"977954",-121.9303,37.8792,"MT DIABLO JUNCTION"
"977955",-75.4442,44.7281,"OGDENSBURG 4 NE"
"977988",-73.7206,44.7192,"DANNEMORA"
"978043",-122.2606,37.8744,"BERKELEY"
"978173",-121.5403,45.9997,"MT ADAMS RS"
"978328",-122.6408,41.7036,"YREKA"
"978331",-102.5869,47.3467,"DUNN CENTER 1E"
"978442",-118.7239,47.7681,"WILBUR"
"978519",-123.1025,45.5247,"FOREST GROVE"
"978528",-85.4492,32.6592,"OPELIKA"
"978587",-120.6831,35.1597,"PISMO BEACH"
"978652",-85.8989,38.9822,"SEYMOUR 2 N"
"978701",-83.5097,39.8972,"LONDON STATE FISH HATCHERY"
"978753",-87.6672,39.6186,"PARIS STP"
"978796",-87.3508,35.2436,"LAWRENCEBURG FILT PLT"
"978819",-92.5875,36.8581,"WASOLA 5N"
"978820",-85.2911,33.1581,"ROCK MILLS"
"978837",-93.1067,37.6667,"BUFFALO 2N"
"978904",-120.4514,34.6539,"LOMPOC"
"978925",-83.4233,34.8483,"CLAYTON 1 SSW"
"978988",-85.7164,40.1117,"ANDERSON SEWAGE PLT"
"978994",-83.7872,38.6869,"MAYSVILLE SEWAGE PLT"
"979008",-83.2678,34.7975,"LONG CREEK"
"979062",-82.855,34.1406,"ELBERTON 2 N"
"979140",-84.2486,36.0028,"OAK RIDGE ATDD"
"979341",-89.8136,33.7608,"GRENADA"
"979371",-123.7567,39.5092,"FT BRAGG 5 N"
"979387",-132.9372,56.8056,"PETERSBURG 1"
"979397",-134.1003,58.3183,"ANNEX CREEK"
"979404",-124.2436,43.4133,"NORTH BEND RGNL AP"
"979405",-73.6781,43.3247,"GLENS FALLS FARM"
"979488",-86.9369,40.4122,"LAFAYETTE PURDUE UNIV AP"
"979514",-84.5197,32.6875,"TALBOTTON"
"979526",-114.8903,47.1928,"SUPERIOR"
"979714",-120.8456,35.3672,"MORRO BAY FIRE DEPT"
"979727",-121.5011,41.7019,"LAVA BEDS NM"
"979743",-82.9839,36.4161,"ROGERSVILLE 1 NE"
"979762",-165.44,64.5111,"NOME MUNI AP"
"979768",-83.8819,36.8825,"BARBOURVILLE"
"979869",-85.8353,44.855,"MAPLE CITY 1E"
"979901",-84.3711,32.0467,"PLAINS SW GA EXP STN"
"979935",-67.1569,18.3808,"COLOSO"
"980017",-78.6481,34.6044,"ELIZABETHTOWN 3 SW"
"980055",-100.2119,30.0239,"ROCKSPRINGS"
"980212",-134.6497,56.3831,"LITTLE PORT WALTER"
"980264",-91.1761,29.6833,"MORGAN CITY"
"980292",-99.2306,30.7478,"MASON"
"980293",-85.3397,31.3625,"HEADLAND"
"980318",-99.1383,29.3364,"HONDO"
"980323",-93.1947,34.5697,"BLAKELY MTN DAM"
"980327",-78.4756,36.7775,"CHASE CITY"
"980335",-94.9908,29.9142,"BAYTOWN"
"980394",-121.7692,37.6922,"LIVERMORE"
"980458",-110.9508,41.265,"EVANSTON 1 E"
"980516",-123.4525,44.8358,"FALLS CITY 2 SSW"
"980519",-111.5872,39.5267,"MORONI"
"980649",-121.7425,46.7858,"RAINIER PARADISE RS"
"980692",-108.7769,33.7158,"RESERVE RS"
"980697",-117.2467,43.65,"OWYHEE DAM"
"980732",-119.5897,37.75,"YOSEMITE PARK HQ"
"980741",-112.6447,45.2128,"DILLION U OF MONTANA WESTERN"
"980785",-115.4611,45.8356,"ELK CITY 1NE"
"980822",-121.6547,40.8803,"BURNEY"
"981022",-121.3467,37.6819,"TRACY CARBONA"
"981341",-92.0467,39.6828,"SHELBINA"
"981554",-120.7236,45.4825,"MORO"
"981560",-120.4203,46.4353,"WAPATO"
